ModelID,ModelType,ArenaScore,ServerID,ModelTypeName,ModelInstanceID,CostPerToken
66,1,0.702,Server2_16,ChatGPT,model_Server2_16_66,0.0015
67,1,0.7,Server2_23,ChatGPT,model_Server2_23_67,0.0015
68,1,0.697,Server2_46,ChatGPT,model_Server2_46_68,0.0015
69,1,0.695,Server2_33,ChatGPT,model_Server2_33_69,0.0015
70,1,0.695,Server2_33,ChatGPT,model_Server2_33_70,0.0015
71,1,0.684,Server2_23,ChatGPT,model_Server2_23_71,0.0015
72,1,0.681,Server2_35,ChatGPT,model_Server2_35_72,0.0015
73,1,0.669,Server2_46,ChatGPT,model_Server2_46_73,0.0015
74,1,0.661,Server2_29,ChatGPT,model_Server2_29_74,0.0015
75,1,0.658,Server2_44,ChatGPT,model_Server2_44_75,0.0015
76,1,0.653,Server2_35,ChatGPT,model_Server2_35_76,0.0015
77,1,0.653,Server2_30,ChatGPT,model_Server2_30_77,0.0015
78,1,0.653,Server2_30,ChatGPT,model_Server2_30_78,0.0015
79,1,0.652,Server2_17,ChatGPT,model_Server2_17_79,0.0015
80,1,0.65,Server2_27,ChatGPT,model_Server2_27_80,0.0015
81,1,0.645,Server2_43,ChatGPT,model_Server2_43_81,0.0015
82,1,0.644,Server2_35,ChatGPT,model_Server2_35_82,0.0015
83,1,0.641,Server2_36,ChatGPT,model_Server2_36_83,0.0015
84,1,0.641,Server2_29,ChatGPT,model_Server2_29_84,0.0015
85,1,0.638,Server2_7,ChatGPT,model_Server2_7_85,0.0015
86,1,0.638,Server2_48,ChatGPT,model_Server2_48_86,0.0015
87,1,0.634,Server2_33,ChatGPT,model_Server2_33_87,0.0015
88,1,0.634,Server2_6,ChatGPT,model_Server2_6_88,0.0015
89,1,0.628,Server2_30,ChatGPT,model_Server2_30_89,0.0015
90,1,0.623,Server2_15,ChatGPT,model_Server2_15_90,0.0015
91,1,0.614,Server2_37,ChatGPT,model_Server2_37_91,0.0015
92,1,0.611,Server2_10,ChatGPT,model_Server2_10_92,0.0015
93,1,0.609,Server2_35,ChatGPT,model_Server2_35_93,0.0015
94,1,0.606,Server2_10,ChatGPT,model_Server2_10_94,0.0015
95,1,0.605,Server2_29,ChatGPT,model_Server2_29_95,0.0015
96,1,0.603,Server2_27,ChatGPT,model_Server2_27_96,0.0015
97,1,0.598,Server2_15,ChatGPT,model_Server2_15_97,0.0015
98,1,0.595,Server2_15,ChatGPT,model_Server2_15_98,0.0015
99,1,0.594,Server2_5,ChatGPT,model_Server2_5_99,0.0015
100,1,0.594,Server2_10,ChatGPT,model_Server2_10_100,0.0015
101,1,0.592,Server2_50,ChatGPT,model_Server2_50_101,0.0015
102,1,0.589,Server2_29,ChatGPT,model_Server2_29_102,0.0015
103,1,0.589,Server2_18,ChatGPT,model_Server2_18_103,0.0015
104,1,0.569,Server2_35,ChatGPT,model_Server2_35_104,0.0015
105,1,0.566,Server2_20,ChatGPT,model_Server2_20_105,0.0015
106,1,0.559,Server2_35,ChatGPT,model_Server2_35_106,0.0015
107,1,0.559,Server2_30,ChatGPT,model_Server2_30_107,0.0015
108,1,0.558,Server2_23,ChatGPT,model_Server2_23_108,0.0015
109,1,0.553,Server2_33,ChatGPT,model_Server2_33_109,0.0015
110,1,0.552,Server2_31,ChatGPT,model_Server2_31_110,0.0015
111,1,0.547,Server2_14,ChatGPT,model_Server2_14_111,0.0015
112,1,0.547,Server2_20,ChatGPT,model_Server2_20_112,0.0015
113,1,0.545,Server2_46,ChatGPT,model_Server2_46_113,0.0015
114,1,0.545,Server2_23,ChatGPT,model_Server2_23_114,0.0015
115,1,0.544,Server2_5,ChatGPT,model_Server2_5_115,0.0015
116,1,0.544,Server2_26,ChatGPT,model_Server2_26_116,0.0015
117,1,0.539,Server2_21,ChatGPT,model_Server2_21_117,0.0015
118,1,0.536,Server2_33,ChatGPT,model_Server2_33_118,0.0015
119,1,0.519,Server2_35,ChatGPT,model_Server2_35_119,0.0015
120,1,0.513,Server2_6,ChatGPT,model_Server2_6_120,0.0015
121,1,0.509,Server2_27,ChatGPT,model_Server2_27_121,0.0015
122,1,0.506,Server2_42,ChatGPT,model_Server2_42_122,0.0015
123,1,0.5,Server2_43,ChatGPT,model_Server2_43_123,0.0015
124,1,0.5,Server2_15,ChatGPT,model_Server2_15_124,0.0015
125,1,0.492,Server2_29,ChatGPT,model_Server2_29_125,0.0015
126,1,0.488,Server2_8,ChatGPT,model_Server2_8_126,0.0015
127,1,0.488,Server2_46,ChatGPT,model_Server2_46_127,0.0015
128,1,0.484,Server2_30,ChatGPT,model_Server2_30_128,0.0015
129,1,0.48,Server2_6,ChatGPT,model_Server2_6_129,0.0015
130,1,0.48,Server2_35,ChatGPT,model_Server2_35_130,0.0015
131,1,0.475,Server2_13,ChatGPT,model_Server2_13_131,0.0015
132,1,0.475,Server2_10,ChatGPT,model_Server2_10_132,0.0015
133,1,0.473,Server2_4,ChatGPT,model_Server2_4_133,0.0015
134,1,0.469,Server2_43,ChatGPT,model_Server2_43_134,0.0015
135,1,0.459,Server2_46,ChatGPT,model_Server2_46_135,0.0015
136,1,0.459,Server2_23,ChatGPT,model_Server2_23_136,0.0015
137,1,0.456,Server2_27,ChatGPT,model_Server2_27_137,0.0015
138,1,0.456,Server2_15,ChatGPT,model_Server2_15_138,0.0015
139,1,0.455,Server2_27,ChatGPT,model_Server2_27_139,0.0015
140,1,0.452,Server2_49,ChatGPT,model_Server2_49_140,0.0015
141,1,0.445,Server2_20,ChatGPT,model_Server2_20_141,0.0015
142,1,0.445,Server2_48,ChatGPT,model_Server2_48_142,0.0015
143,1,0.439,Server2_23,ChatGPT,model_Server2_23_143,0.0015
144,1,0.434,Server2_20,ChatGPT,model_Server2_20_144,0.0015
145,1,0.433,Server2_33,ChatGPT,model_Server2_33_145,0.0015
146,1,0.43,Server2_30,ChatGPT,model_Server2_30_146,0.0015
147,1,0.43,Server2_33,ChatGPT,model_Server2_33_147,0.0015
148,1,0.427,Server2_15,ChatGPT,model_Server2_15_148,0.0015
149,1,0.425,Server2_47,ChatGPT,model_Server2_47_149,0.0015
150,1,0.423,Server2_35,ChatGPT,model_Server2_35_150,0.0015
151,1,0.42,Server2_5,ChatGPT,model_Server2_5_151,0.0015
152,1,0.417,Server2_27,ChatGPT,model_Server2_27_152,0.0015
153,1,0.413,Server2_35,ChatGPT,model_Server2_35_153,0.0015
154,1,0.413,Server2_39,ChatGPT,model_Server2_39_154,0.0015
155,1,0.411,Server2_45,ChatGPT,model_Server2_45_155,0.0015
156,1,0.406,Server2_46,ChatGPT,model_Server2_46_156,0.0015
157,1,0.398,Server2_10,ChatGPT,model_Server2_10_157,0.0015
158,1,0.397,Server2_27,ChatGPT,model_Server2_27_158,0.0015
159,1,0.388,Server2_49,ChatGPT,model_Server2_49_159,0.0015
160,1,0.384,Server2_48,ChatGPT,model_Server2_48_160,0.0015
161,1,0.381,Server2_23,ChatGPT,model_Server2_23_161,0.0015
162,1,0.38,Server2_9,ChatGPT,model_Server2_9_162,0.0015
163,1,0.38,Server2_11,ChatGPT,model_Server2_11_163,0.0015
164,1,0.378,Server2_6,ChatGPT,model_Server2_6_164,0.0015
165,1,0.372,Server2_49,ChatGPT,model_Server2_49_165,0.0015
166,1,0.372,Server2_20,ChatGPT,model_Server2_20_166,0.0015
167,1,0.372,Server2_10,ChatGPT,model_Server2_10_167,0.0015
168,1,0.369,Server2_12,ChatGPT,model_Server2_12_168,0.0015
169,1,0.367,Server2_6,ChatGPT,model_Server2_6_169,0.0015
170,1,0.366,Server2_20,ChatGPT,model_Server2_20_170,0.0015
171,1,0.347,Server2_33,ChatGPT,model_Server2_33_171,0.0015
172,1,0.341,Server2_40,ChatGPT,model_Server2_40_172,0.0015
173,1,0.338,Server2_27,ChatGPT,model_Server2_27_173,0.0015
174,1,0.327,Server2_48,ChatGPT,model_Server2_48_174,0.0015
175,1,0.322,Server2_27,ChatGPT,model_Server2_27_175,0.0015
176,1,0.319,Server2_30,ChatGPT,model_Server2_30_176,0.0015
177,1,0.297,Server2_35,ChatGPT,model_Server2_35_177,0.0015
178,1,0.295,Server2_33,ChatGPT,model_Server2_33_178,0.0015
179,1,0.259,Server2_29,ChatGPT,model_Server2_29_179,0.0015
180,1,0.244,Server2_30,ChatGPT,model_Server2_30_180,0.0015
181,1,0.208,Server2_5,ChatGPT,model_Server2_5_181,0.0015
182,1,0.202,Server2_25,ChatGPT,model_Server2_25_182,0.0015
183,1,0.195,Server2_1,ChatGPT,model_Server2_1_183,0.0015
184,1,0.192,Server2_20,ChatGPT,model_Server2_20_184,0.0015
185,1,0.159,Server2_30,ChatGPT,model_Server2_30_185,0.0015
186,1,0.147,Server2_49,ChatGPT,model_Server2_49_186,0.0015
187,1,0.125,Server2_35,ChatGPT,model_Server2_35_187,0.0015
188,1,0.108,Server2_14,ChatGPT,model_Server2_14_188,0.0015
189,1,0.064,Server2_29,ChatGPT,model_Server2_29_189,0.0015
190,1,0.036,Server2_50,ChatGPT,model_Server2_50_190,0.0015
191,1,0.0,Server2_15,ChatGPT,model_Server2_15_191,0.0015
192,2,0.865,Server2_33,GPT-4,model_Server2_33_192,0.03
193,2,0.835,Server2_35,GPT-4,model_Server2_35_193,0.03
194,2,0.83,Server2_48,GPT-4,model_Server2_48_194,0.03
195,2,0.828,Server2_15,GPT-4,model_Server2_15_195,0.03
196,2,0.813,Server2_43,GPT-4,model_Server2_43_196,0.03
197,2,0.775,Server2_15,GPT-4,model_Server2_15_197,0.03
198,2,0.754,Server2_5,GPT-4,model_Server2_5_198,0.03
199,2,0.718,Server2_35,GPT-4,model_Server2_35_199,0.03
200,2,0.691,Server2_46,GPT-4,model_Server2_46_200,0.03
201,2,0.656,Server2_48,GPT-4,model_Server2_48_201,0.03
202,2,0.599,Server2_23,GPT-4,model_Server2_23_202,0.03
203,2,0.416,Server2_12,GPT-4,model_Server2_12_203,0.03
204,2,0.41,Server2_6,GPT-4,model_Server2_6_204,0.03
205,2,0.131,Server2_23,GPT-4,model_Server2_23_205,0.03
206,2,0.103,Server2_49,GPT-4,model_Server2_49_206,0.03
207,2,0.891,Server2_35,GPT-4,model_Server2_35_207,0.03
208,2,0.871,Server2_10,GPT-4,model_Server2_10_208,0.03
209,2,0.821,Server2_5,GPT-4,model_Server2_5_209,0.03
210,2,0.812,Server2_10,GPT-4,model_Server2_10_210,0.03
211,2,0.762,Server2_43,GPT-4,model_Server2_43_211,0.03
212,2,0.658,Server2_12,GPT-4,model_Server2_12_212,0.03
213,2,0.624,Server2_44,GPT-4,model_Server2_44_213,0.03
214,2,0.595,Server2_29,GPT-4,model_Server2_29_214,0.03
215,2,0.594,Server2_29,GPT-4,model_Server2_29_215,0.03
216,2,0.576,Server2_30,GPT-4,model_Server2_30_216,0.03
217,2,0.574,Server2_10,GPT-4,model_Server2_10_217,0.03
218,2,0.417,Server2_33,GPT-4,model_Server2_33_218,0.03
219,2,0.39,Server2_15,GPT-4,model_Server2_15_219,0.03
220,2,0.247,Server2_15,GPT-4,model_Server2_15_220,0.03
221,2,0.067,Server2_27,GPT-4,model_Server2_27_221,0.03
222,3,0.417,Server2_44,GPT-4v,model_Server2_44_222,0.06
223,3,0.417,Server2_44,GPT-4v,model_Server2_44_223,0.06
224,3,0.615,Server2_44,GPT-4v,model_Server2_44_224,0.06
225,3,0.739,Server2_49,GPT-4v,model_Server2_49_225,0.06
226,3,0.835,Server2_44,GPT-4v,model_Server2_44_226,0.06
227,3,0.759,Server2_49,GPT-4v,model_Server2_49_227,0.06
228,1,0.623,Server2_25,ChatGPT,model_Server2_25_228,0.0015
229,1,0.566,Server2_34,ChatGPT,model_Server2_34_229,0.0015
230,1,0.195,Server2_10,ChatGPT,model_Server2_10_230,0.0015
231,1,0.519,Server2_26,ChatGPT,model_Server2_26_231,0.0015
232,1,0.634,Server2_3,ChatGPT,model_Server2_3_232,0.0015
233,1,0.48,Server2_18,ChatGPT,model_Server2_18_233,0.0015
234,1,0.739,Server2_29,ChatGPT,model_Server2_29_234,0.0015
235,1,0.838,Server2_9,ChatGPT,model_Server2_9_235,0.0015
236,1,0.614,Server2_34,ChatGPT,model_Server2_34_236,0.0015
237,1,0.641,Server2_49,ChatGPT,model_Server2_49_237,0.0015
238,1,0.488,Server2_41,ChatGPT,model_Server2_41_238,0.0015
239,1,0.811,Server2_26,ChatGPT,model_Server2_26_239,0.0015
240,1,0.8,Server2_36,ChatGPT,model_Server2_36_240,0.0015
241,1,0.738,Server2_8,ChatGPT,model_Server2_8_241,0.0015
242,1,0.65,Server2_45,ChatGPT,model_Server2_45_242,0.0015
243,1,0.734,Server2_32,ChatGPT,model_Server2_32_243,0.0015
244,2,0.656,Server2_44,GPT-4,model_Server2_44_244,0.03
245,1,0.552,Server2_2,ChatGPT,model_Server2_2_245,0.0015
246,1,0.38,Server2_1,ChatGPT,model_Server2_1_246,0.0015
247,3,0.417,Server2_41,GPT-4v,model_Server2_41_247,0.06
248,1,0.589,Server2_23,ChatGPT,model_Server2_23_248,0.0015
249,1,0.641,Server2_12,ChatGPT,model_Server2_12_249,0.0015
250,1,0.705,Server2_50,ChatGPT,model_Server2_50_250,0.0015
251,1,0.552,Server2_47,ChatGPT,model_Server2_47_251,0.0015
252,1,0.77,Server2_47,ChatGPT,model_Server2_47_252,0.0015
253,1,0.695,Server2_39,ChatGPT,model_Server2_39_253,0.0015
254,1,0.445,Server2_16,ChatGPT,model_Server2_16_254,0.0015
255,2,0.775,Server2_12,GPT-4,model_Server2_12_255,0.03
256,1,0.347,Server2_34,ChatGPT,model_Server2_34_256,0.0015
257,1,0.791,Server2_17,ChatGPT,model_Server2_17_257,0.0015
258,1,0.43,Server2_24,ChatGPT,model_Server2_24_258,0.0015
259,1,0.384,Server2_10,ChatGPT,model_Server2_10_259,0.0015
260,3,0.615,Server2_24,GPT-4v,model_Server2_24_260,0.06
261,1,0.739,Server2_26,ChatGPT,model_Server2_26_261,0.0015
262,1,0.908,Server2_14,ChatGPT,model_Server2_14_262,0.0015
263,1,0.738,Server2_23,ChatGPT,model_Server2_23_263,0.0015
264,1,0.338,Server2_3,ChatGPT,model_Server2_3_264,0.0015
265,1,0.705,Server2_18,ChatGPT,model_Server2_18_265,0.0015
266,1,0.722,Server2_29,ChatGPT,model_Server2_29_266,0.0015
267,1,0.48,Server2_32,ChatGPT,model_Server2_32_267,0.0015
268,1,0.661,Server2_34,ChatGPT,model_Server2_34_268,0.0015
269,1,0.641,Server2_34,ChatGPT,model_Server2_34_269,0.0015
270,1,0.322,Server2_12,ChatGPT,model_Server2_12_270,0.0015
271,1,0.739,Server2_17,ChatGPT,model_Server2_17_271,0.0015
272,1,0.381,Server2_18,ChatGPT,model_Server2_18_272,0.0015
273,1,0.614,Server2_50,ChatGPT,model_Server2_50_273,0.0015
274,1,0.789,Server2_8,ChatGPT,model_Server2_8_274,0.0015
275,2,0.39,Server2_29,GPT-4,model_Server2_29_275,0.03
276,1,0.322,Server2_34,ChatGPT,model_Server2_34_276,0.0015
277,1,0.936,Server2_16,ChatGPT,model_Server2_16_277,0.0015
278,1,0.786,Server2_33,ChatGPT,model_Server2_33_278,0.0015
279,1,0.372,Server2_12,ChatGPT,model_Server2_12_279,0.0015
280,1,0.547,Server2_42,ChatGPT,model_Server2_42_280,0.0015
281,2,0.067,Server2_45,GPT-4,model_Server2_45_281,0.03
282,1,0.43,Server2_41,ChatGPT,model_Server2_41_282,0.0015
283,1,0.863,Server2_26,ChatGPT,model_Server2_26_283,0.0015
284,2,0.595,Server2_29,GPT-4,model_Server2_29_284,0.03
285,1,0.445,Server2_37,ChatGPT,model_Server2_37_285,0.0015
286,1,0.547,Server2_5,ChatGPT,model_Server2_5_286,0.0015
287,1,0.594,Server2_21,ChatGPT,model_Server2_21_287,0.0015
288,1,0.366,Server2_26,ChatGPT,model_Server2_26_288,0.0015
289,1,0.786,Server2_21,ChatGPT,model_Server2_21_289,0.0015
290,2,0.599,Server2_45,GPT-4,model_Server2_45_290,0.03
291,1,0.777,Server2_8,ChatGPT,model_Server2_8_291,0.0015
292,1,0.638,Server2_38,ChatGPT,model_Server2_38_292,0.0015
293,1,0.728,Server2_10,ChatGPT,model_Server2_10_293,0.0015
294,1,0.192,Server2_11,ChatGPT,model_Server2_11_294,0.0015
295,1,0.611,Server2_30,ChatGPT,model_Server2_30_295,0.0015
296,1,0.338,Server2_12,ChatGPT,model_Server2_12_296,0.0015
297,1,0.638,Server2_7,ChatGPT,model_Server2_7_297,0.0015
298,1,0.195,Server2_14,ChatGPT,model_Server2_14_298,0.0015
299,1,0.459,Server2_24,ChatGPT,model_Server2_24_299,0.0015
300,1,0.873,Server2_2,ChatGPT,model_Server2_2_300,0.0015
301,1,0.544,Server2_22,ChatGPT,model_Server2_22_301,0.0015
302,1,0.553,Server2_42,ChatGPT,model_Server2_42_302,0.0015
303,1,0.603,Server2_49,ChatGPT,model_Server2_49_303,0.0015
304,1,0.147,Server2_9,ChatGPT,model_Server2_9_304,0.0015
305,1,0.65,Server2_20,ChatGPT,model_Server2_20_305,0.0015
306,2,0.865,Server2_50,GPT-4,model_Server2_50_306,0.03
307,1,0.406,Server2_13,ChatGPT,model_Server2_13_307,0.0015
308,1,0.552,Server2_28,ChatGPT,model_Server2_28_308,0.0015
309,1,0.606,Server2_47,ChatGPT,model_Server2_47_309,0.0015
310,1,0.594,Server2_34,ChatGPT,model_Server2_34_310,0.0015
311,1,0.789,Server2_44,ChatGPT,model_Server2_44_311,0.0015
312,1,0.366,Server2_42,ChatGPT,model_Server2_42_312,0.0015
313,1,0.5,Server2_14,ChatGPT,model_Server2_14_313,0.0015
314,1,0.848,Server2_2,ChatGPT,model_Server2_2_314,0.0015
315,1,0.559,Server2_16,ChatGPT,model_Server2_16_315,0.0015
316,1,0.908,Server2_22,ChatGPT,model_Server2_22_316,0.0015
317,1,0.38,Server2_5,ChatGPT,model_Server2_5_317,0.0015
318,2,0.417,Server2_22,GPT-4,model_Server2_22_318,0.03
319,1,0.791,Server2_35,ChatGPT,model_Server2_35_319,0.0015
320,1,0.589,Server2_4,ChatGPT,model_Server2_4_320,0.0015
321,1,0.369,Server2_24,ChatGPT,model_Server2_24_321,0.0015
322,1,0.845,Server2_22,ChatGPT,model_Server2_22_322,0.0015
323,1,0.756,Server2_3,ChatGPT,model_Server2_3_323,0.0015
324,2,0.891,Server2_31,GPT-4,model_Server2_31_324,0.03
325,1,0.192,Server2_5,ChatGPT,model_Server2_5_325,0.0015
326,1,0.897,Server2_46,ChatGPT,model_Server2_46_326,0.0015
327,2,0.891,Server2_43,GPT-4,model_Server2_43_327,0.03
328,1,0.545,Server2_45,ChatGPT,model_Server2_45_328,0.0015
329,1,0.592,Server2_42,ChatGPT,model_Server2_42_329,0.0015
330,1,0.455,Server2_31,ChatGPT,model_Server2_31_330,0.0015
331,1,0.738,Server2_37,ChatGPT,model_Server2_37_331,0.0015
332,1,0.297,Server2_42,ChatGPT,model_Server2_42_332,0.0015
333,1,0.681,Server2_6,ChatGPT,model_Server2_6_333,0.0015
334,1,0.603,Server2_37,ChatGPT,model_Server2_37_334,0.0015
335,1,0.7,Server2_3,ChatGPT,model_Server2_3_335,0.0015
336,1,0.48,Server2_21,ChatGPT,model_Server2_21_336,0.0015
337,1,0.378,Server2_3,ChatGPT,model_Server2_3_337,0.0015
338,1,0.43,Server2_30,ChatGPT,model_Server2_30_338,0.0015
339,2,0.131,Server2_11,GPT-4,model_Server2_11_339,0.03
340,1,0.786,Server2_40,ChatGPT,model_Server2_40_340,0.0015
341,1,0.547,Server2_10,ChatGPT,model_Server2_10_341,0.0015
342,1,0.372,Server2_14,ChatGPT,model_Server2_14_342,0.0015
343,1,0.838,Server2_29,ChatGPT,model_Server2_29_343,0.0015
344,1,0.192,Server2_46,ChatGPT,model_Server2_46_344,0.0015
345,1,0.513,Server2_20,ChatGPT,model_Server2_20_345,0.0015
346,2,0.691,Server2_7,GPT-4,model_Server2_7_346,0.03
347,2,0.83,Server2_10,GPT-4,model_Server2_10_347,0.03
348,2,0.83,Server2_38,GPT-4,model_Server2_38_348,0.03
349,1,0.703,Server2_27,ChatGPT,model_Server2_27_349,0.0015
350,1,0.539,Server2_38,ChatGPT,model_Server2_38_350,0.0015
351,2,0.131,Server2_2,GPT-4,model_Server2_2_351,0.03
352,1,0.942,Server2_49,ChatGPT,model_Server2_49_352,0.0015
353,1,0.322,Server2_32,ChatGPT,model_Server2_32_353,0.0015
354,1,0.702,Server2_20,ChatGPT,model_Server2_20_354,0.0015
355,1,0.863,Server2_47,ChatGPT,model_Server2_47_355,0.0015
356,1,0.695,Server2_14,ChatGPT,model_Server2_14_356,0.0015
357,1,0.644,Server2_34,ChatGPT,model_Server2_34_357,0.0015
358,1,0.72,Server2_12,ChatGPT,model_Server2_12_358,0.0015
359,1,0.539,Server2_4,ChatGPT,model_Server2_4_359,0.0015
360,1,0.848,Server2_14,ChatGPT,model_Server2_14_360,0.0015
361,2,0.762,Server2_1,GPT-4,model_Server2_1_361,0.03
362,3,0.739,Server2_4,GPT-4v,model_Server2_4_362,0.06
363,1,0.744,Server2_32,ChatGPT,model_Server2_32_363,0.0015
364,1,0.595,Server2_40,ChatGPT,model_Server2_40_364,0.0015
365,1,0.295,Server2_45,ChatGPT,model_Server2_45_365,0.0015
366,1,0.669,Server2_37,ChatGPT,model_Server2_37_366,0.0015
367,1,0.658,Server2_7,ChatGPT,model_Server2_7_367,0.0015
368,1,0.434,Server2_41,ChatGPT,model_Server2_41_368,0.0015
369,1,0.738,Server2_3,ChatGPT,model_Server2_3_369,0.0015
370,2,0.417,Server2_30,GPT-4,model_Server2_30_370,0.03
371,1,0.603,Server2_50,ChatGPT,model_Server2_50_371,0.0015
372,1,0.614,Server2_12,ChatGPT,model_Server2_12_372,0.0015
373,1,0.338,Server2_33,ChatGPT,model_Server2_33_373,0.0015
374,1,0.908,Server2_46,ChatGPT,model_Server2_46_374,0.0015
375,1,0.398,Server2_32,ChatGPT,model_Server2_32_375,0.0015
376,1,0.43,Server2_10,ChatGPT,model_Server2_10_376,0.0015
377,1,0.703,Server2_32,ChatGPT,model_Server2_32_377,0.0015
378,1,0.645,Server2_20,ChatGPT,model_Server2_20_378,0.0015
379,1,0.798,Server2_19,ChatGPT,model_Server2_19_379,0.0015
380,1,0.609,Server2_45,ChatGPT,model_Server2_45_380,0.0015
381,1,0.48,Server2_43,ChatGPT,model_Server2_43_381,0.0015
382,1,0.536,Server2_35,ChatGPT,model_Server2_35_382,0.0015
383,1,0.434,Server2_45,ChatGPT,model_Server2_45_383,0.0015
384,1,0.681,Server2_21,ChatGPT,model_Server2_21_384,0.0015
385,2,0.39,Server2_43,GPT-4,model_Server2_43_385,0.03
386,2,0.656,Server2_30,GPT-4,model_Server2_30_386,0.03
387,2,0.812,Server2_6,GPT-4,model_Server2_6_387,0.03
388,1,0.897,Server2_29,ChatGPT,model_Server2_29_388,0.0015
389,1,0.72,Server2_36,ChatGPT,model_Server2_36_389,0.0015
