SrcServerID,DstServerID,BandwidthMbps,BaseLatencyMs
Server2_173,Server2_744,50.0,0.3277206516239736
Server2_744,Server2_173,50.0,0.3277206516239736
Server2_601,Server2_915,50.0,0.336080074530892
Server2_915,Server2_601,50.0,0.336080074530892
Server2_601,Server2_394,50.0,0.3326609214893214
Server2_394,Server2_601,50.0,0.3326609214893214
Server2_601,Server2_145,50.0,0.3457829434029649
Server2_145,Server2_601,50.0,0.3457829434029649
Server2_192,Server2_475,50.0,0.349505537655928
Server2_475,Server2_192,50.0,0.349505537655928
Server2_192,Server2_225,50.0,0.3624804981977786
Server2_225,Server2_192,50.0,0.3624804981977786
Server2_192,Server2_500,50.0,0.294443556388254
Server2_500,Server2_192,50.0,0.294443556388254
Server2_632,Server2_483,50.0,0.359968411590982
Server2_483,Server2_632,50.0,0.359968411590982
Server2_632,Server2_515,50.0,0.3765901129200183
Server2_515,Server2_632,50.0,0.3765901129200183
Server2_632,Server2_476,50.0,0.358720495443409
Server2_476,Server2_632,50.0,0.358720495443409
Server2_643,Server2_51,50.0,0.5739226685602028
Server2_51,Server2_643,50.0,0.5739226685602028
Server2_645,Server2_614,50.0,0.3348983952321396
Server2_614,Server2_645,50.0,0.3348983952321396
Server2_645,Server2_693,50.0,0.2964965927395468
Server2_693,Server2_645,50.0,0.2964965927395468
Server2_649,Server2_865,50.0,0.37865632321234
Server2_865,Server2_649,50.0,0.37865632321234
Server2_649,Server2_807,50.0,0.3769610958895066
Server2_807,Server2_649,50.0,0.3769610958895066
Server2_207,Server2_207,50.0,0.3254979460081912
Server2_207,Server2_787,50.0,0.5637806658742147
Server2_787,Server2_207,50.0,0.5637806658742147
Server2_207,Server2_70,50.0,0.4104388831310678
Server2_70,Server2_207,50.0,0.4104388831310678
Server2_887,Server2_188,50.0,0.4142042043723785
Server2_188,Server2_887,50.0,0.4142042043723785
Server2_887,Server2_785,50.0,0.3997304279683262
Server2_785,Server2_887,50.0,0.3997304279683262
Server2_106,Server2_280,50.0,0.3768497734446316
Server2_280,Server2_106,50.0,0.3768497734446316
Server2_929,Server2_18,50.0,0.4056035639971564
Server2_18,Server2_929,50.0,0.4056035639971564
Server2_929,Server2_228,50.0,0.3144123442520312
Server2_228,Server2_929,50.0,0.3144123442520312
Server2_10,Server2_30,50.0,0.3205851722159548
Server2_30,Server2_10,50.0,0.3205851722159548
Server2_10,Server2_564,50.0,0.3441314919223672
Server2_564,Server2_10,50.0,0.3441314919223672
Server2_50,Server2_853,50.0,0.3840052872757536
Server2_853,Server2_50,50.0,0.3840052872757536
Server2_50,Server2_335,50.0,0.3274767160265412
Server2_335,Server2_50,50.0,0.3274767160265412
Server2_50,Server2_814,50.0,0.2935971661705154
Server2_814,Server2_50,50.0,0.2935971661705154
Server2_370,Server2_281,50.0,0.5863506940262251
Server2_281,Server2_370,50.0,0.5863506940262251
Server2_55,Server2_855,50.0,0.4345648584206718
Server2_855,Server2_55,50.0,0.4345648584206718
Server2_404,Server2_581,50.0,0.3612154947382044
Server2_581,Server2_404,50.0,0.3612154947382044
Server2_426,Server2_726,50.0,0.4053040049580416
Server2_726,Server2_426,50.0,0.4053040049580416
Server2_426,Server2_489,50.0,0.5373921712900142
Server2_489,Server2_426,50.0,0.5373921712900142
Server2_972,Server2_279,50.0,0.2797227415901334
Server2_279,Server2_972,50.0,0.2797227415901334
Server2_823,Server2_52,50.0,0.399822106505415
Server2_52,Server2_823,50.0,0.399822106505415
Server2_823,Server2_423,50.0,0.3467035728995276
Server2_423,Server2_823,50.0,0.3467035728995276
Server2_823,Server2_224,50.0,0.4063875532676541
Server2_224,Server2_823,50.0,0.4063875532676541
Server2_41,Server2_645,50.0,0.390609272809815
Server2_645,Server2_41,50.0,0.390609272809815
Server2_41,Server2_601,50.0,0.3018835354576666
Server2_601,Server2_41,50.0,0.3018835354576666
Server2_41,Server2_564,50.0,0.3759131962152278
Server2_564,Server2_41,50.0,0.3759131962152278
Server2_354,Server2_447,50.0,0.3494627509688116
Server2_447,Server2_354,50.0,0.3494627509688116
Server2_756,Server2_869,50.0,0.4205622890070884
Server2_869,Server2_756,50.0,0.4205622890070884
Server2_756,Server2_488,50.0,0.4344155620113348
Server2_488,Server2_756,50.0,0.4344155620113348
Server2_756,Server2_358,50.0,0.3536106181813364
Server2_358,Server2_756,50.0,0.3536106181813364
Server2_31,Server2_82,50.0,0.3611695225832358
Server2_82,Server2_31,50.0,0.3611695225832358
Server2_358,Server2_38,50.0,0.3873331181038096
Server2_38,Server2_358,50.0,0.3873331181038096
Server2_110,Server2_620,50.0,0.4328561026020949
Server2_620,Server2_110,50.0,0.4328561026020949
Server2_781,Server2_98,50.0,0.3888565150152694
Server2_98,Server2_781,50.0,0.3888565150152694
Server2_781,Server2_83,50.0,0.3618049097373936
Server2_83,Server2_781,50.0,0.3618049097373936
Server2_492,Server2_732,50.0,0.2643639833163796
Server2_732,Server2_492,50.0,0.2643639833163796
Server2_492,Server2_672,50.0,0.3655025259606856
Server2_672,Server2_492,50.0,0.3655025259606856
Server2_492,Server2_463,50.0,0.34470846078912
Server2_463,Server2_492,50.0,0.34470846078912
Server2_263,Server2_324,50.0,0.3569508968965956
Server2_324,Server2_263,50.0,0.3569508968965956
Server2_263,Server2_654,50.0,0.3697049408738486
Server2_654,Server2_263,50.0,0.3697049408738486
Server2_263,Server2_549,50.0,0.4030051530026428
Server2_549,Server2_263,50.0,0.4030051530026428
Server2_210,Server2_156,50.0,0.4332306928168637
Server2_156,Server2_210,50.0,0.4332306928168637
Server2_210,Server2_887,50.0,0.3024993347778427
Server2_887,Server2_210,50.0,0.3024993347778427
Server2_586,Server2_187,50.0,0.2838591601612732
Server2_187,Server2_586,50.0,0.2838591601612732
Server2_586,Server2_780,50.0,0.4121152061042606
Server2_780,Server2_586,50.0,0.4121152061042606
Server2_12,Server2_463,50.0,0.4023812142925392
Server2_463,Server2_12,50.0,0.4023812142925392
Server2_12,Server2_672,50.0,0.4183620556003626
Server2_672,Server2_12,50.0,0.4183620556003626
Server2_378,Server2_982,50.0,0.3458063132073102
Server2_982,Server2_378,50.0,0.3458063132073102
Server2_672,Server2_67,50.0,0.395930910681079
Server2_67,Server2_672,50.0,0.395930910681079
Server2_672,Server2_582,50.0,0.294268677711593
Server2_582,Server2_672,50.0,0.294268677711593
Server2_631,Server2_224,50.0,0.3668223220576492
Server2_224,Server2_631,50.0,0.3668223220576492
Server2_631,Server2_2,50.0,0.3888320769155699
Server2_2,Server2_631,50.0,0.3888320769155699
Server2_461,Server2_746,50.0,0.3916840415710574
Server2_746,Server2_461,50.0,0.3916840415710574
Server2_461,Server2_596,50.0,0.2711801247352882
Server2_596,Server2_461,50.0,0.2711801247352882
Server2_364,Server2_292,50.0,0.4376118131276371
Server2_292,Server2_364,50.0,0.4376118131276371
Server2_364,Server2_441,50.0,0.3048826937980044
Server2_441,Server2_364,50.0,0.3048826937980044
Server2_62,Server2_572,50.0,0.4432070211311012
Server2_572,Server2_62,50.0,0.4432070211311012
Server2_62,Server2_136,50.0,0.2887882423761035
Server2_136,Server2_62,50.0,0.2887882423761035
Server2_62,Server2_112,50.0,0.400120763327058
Server2_112,Server2_62,50.0,0.400120763327058
Server2_610,Server2_63,50.0,0.2852656402567392
Server2_63,Server2_610,50.0,0.2852656402567392
Server2_705,Server2_349,50.0,0.3982078665191884
Server2_349,Server2_705,50.0,0.3982078665191884
Server2_705,Server2_364,50.0,0.3171006840845242
Server2_364,Server2_705,50.0,0.3171006840845242
Server2_705,Server2_835,50.0,0.2917452039417832
Server2_835,Server2_705,50.0,0.2917452039417832
Server2_418,Server2_961,50.0,0.4007469145714066
Server2_961,Server2_418,50.0,0.4007469145714066
Server2_418,Server2_473,50.0,0.4349144931780844
Server2_473,Server2_418,50.0,0.4349144931780844
Server2_418,Server2_361,50.0,0.3659727726936904
Server2_361,Server2_418,50.0,0.3659727726936904
Server2_754,Server2_969,50.0,0.6208961281633814
Server2_969,Server2_754,50.0,0.6208961281633814
Server2_754,Server2_409,50.0,0.3902675887797496
Server2_409,Server2_754,50.0,0.3902675887797496
Server2_543,Server2_849,50.0,0.3636859306740026
Server2_849,Server2_543,50.0,0.3636859306740026
Server2_941,Server2_422,50.0,0.3917922860676342
Server2_422,Server2_941,50.0,0.3917922860676342
Server2_941,Server2_211,50.0,0.3035909985505446
Server2_211,Server2_941,50.0,0.3035909985505446
Server2_669,Server2_160,50.0,0.279476682563974
Server2_160,Server2_669,50.0,0.279476682563974
Server2_669,Server2_805,50.0,0.3369665899031765
Server2_805,Server2_669,50.0,0.3369665899031765
Server2_72,Server2_388,50.0,0.2896793063292498
Server2_388,Server2_72,50.0,0.2896793063292498
Server2_72,Server2_303,50.0,0.3240128362754286
Server2_303,Server2_72,50.0,0.3240128362754286
Server2_72,Server2_804,50.0,0.3405092375531547
Server2_804,Server2_72,50.0,0.3405092375531547
Server2_202,Server2_288,50.0,0.4551549761005233
Server2_288,Server2_202,50.0,0.4551549761005233
Server2_382,Server2_120,50.0,0.3135100185307548
Server2_120,Server2_382,50.0,0.3135100185307548
Server2_989,Server2_872,50.0,0.3263377304942372
Server2_872,Server2_989,50.0,0.3263377304942372
Server2_989,Server2_414,50.0,0.3848194025580774
Server2_414,Server2_989,50.0,0.3848194025580774
Server2_989,Server2_38,50.0,0.3449833414851025
Server2_38,Server2_989,50.0,0.3449833414851025
Server2_39,Server2_741,50.0,0.2821858967048987
Server2_741,Server2_39,50.0,0.2821858967048987
Server2_39,Server2_805,50.0,0.370560977166573
Server2_805,Server2_39,50.0,0.370560977166573
Server2_39,Server2_834,50.0,0.3765019173675337
Server2_834,Server2_39,50.0,0.3765019173675337
Server2_720,Server2_451,50.0,0.2717848276679689
Server2_451,Server2_720,50.0,0.2717848276679689
Server2_720,Server2_395,50.0,0.281215491876317
Server2_395,Server2_720,50.0,0.281215491876317
Server2_720,Server2_652,50.0,0.3481750782397547
Server2_652,Server2_720,50.0,0.3481750782397547
Server2_259,Server2_928,50.0,0.3292170892220576
Server2_928,Server2_259,50.0,0.3292170892220576
Server2_259,Server2_918,50.0,0.4218078185380588
Server2_918,Server2_259,50.0,0.4218078185380588
Server2_259,Server2_780,50.0,0.4039447401600948
Server2_780,Server2_259,50.0,0.4039447401600948
Server2_578,Server2_606,50.0,0.409424804046292
Server2_606,Server2_578,50.0,0.409424804046292
Server2_578,Server2_449,50.0,0.3500080198520314
Server2_449,Server2_578,50.0,0.3500080198520314
Server2_578,Server2_909,50.0,0.4555060702837322
Server2_909,Server2_578,50.0,0.4555060702837322
Server2_157,Server2_32,50.0,0.3210728398543396
Server2_32,Server2_157,50.0,0.3210728398543396
Server2_413,Server2_470,50.0,0.2945908416328888
Server2_470,Server2_413,50.0,0.2945908416328888
Server2_413,Server2_299,50.0,0.3868553561826142
Server2_299,Server2_413,50.0,0.3868553561826142
Server2_413,Server2_821,50.0,0.2802094729765811
Server2_821,Server2_413,50.0,0.2802094729765811
Server2_890,Server2_635,50.0,0.4169223959008608
Server2_635,Server2_890,50.0,0.4169223959008608
Server2_70,Server2_542,50.0,0.5255096662185027
Server2_542,Server2_70,50.0,0.5255096662185027
Server2_304,Server2_228,50.0,0.3867740569216337
Server2_228,Server2_304,50.0,0.3867740569216337
Server2_483,Server2_131,50.0,0.3369353814470264
Server2_131,Server2_483,50.0,0.3369353814470264
Server2_483,Server2_324,50.0,0.3793476565736522
Server2_324,Server2_483,50.0,0.3793476565736522
Server2_483,Server2_476,50.0,0.3326270461987006
Server2_476,Server2_483,50.0,0.3326270461987006
Server2_440,Server2_283,50.0,0.390870109162809
Server2_283,Server2_440,50.0,0.390870109162809
Server2_440,Server2_389,50.0,0.3676107793280932
Server2_389,Server2_440,50.0,0.3676107793280932
Server2_440,Server2_238,50.0,0.3346248947521254
Server2_238,Server2_440,50.0,0.3346248947521254
Server2_268,Server2_489,50.0,0.4051172468590733
Server2_489,Server2_268,50.0,0.4051172468590733
Server2_191,Server2_733,50.0,0.3241734799053291
Server2_733,Server2_191,50.0,0.3241734799053291
Server2_614,Server2_319,50.0,0.2813809796665174
Server2_319,Server2_614,50.0,0.2813809796665174
Server2_614,Server2_693,50.0,0.3851008937893592
Server2_693,Server2_614,50.0,0.3851008937893592
Server2_614,Server2_499,50.0,0.356955557864137
Server2_499,Server2_614,50.0,0.356955557864137
Server2_443,Server2_332,50.0,0.4803732474549894
Server2_332,Server2_443,50.0,0.4803732474549894
Server2_943,Server2_890,50.0,0.3716094068806462
Server2_890,Server2_943,50.0,0.3716094068806462
Server2_943,Server2_635,50.0,0.3469329270561678
Server2_635,Server2_943,50.0,0.3469329270561678
Server2_814,Server2_201,50.0,0.3746991092831032
Server2_201,Server2_814,50.0,0.3746991092831032
Server2_814,Server2_634,50.0,0.3785945356703248
Server2_634,Server2_814,50.0,0.3785945356703248
Server2_66,Server2_220,50.0,0.4086743235856677
Server2_220,Server2_66,50.0,0.4086743235856677
Server2_301,Server2_488,50.0,0.2895109404160243
Server2_488,Server2_301,50.0,0.2895109404160243
Server2_494,Server2_468,50.0,0.5810541300890566
Server2_468,Server2_494,50.0,0.5810541300890566
Server2_99,Server2_420,50.0,0.4282745700774658
Server2_420,Server2_99,50.0,0.4282745700774658
Server2_538,Server2_388,50.0,0.2868539366091662
Server2_388,Server2_538,50.0,0.2868539366091662
Server2_538,Server2_26,50.0,0.4461029231941118
Server2_26,Server2_538,50.0,0.4461029231941118
Server2_538,Server2_72,50.0,0.4021499571747046
Server2_72,Server2_538,50.0,0.4021499571747046
Server2_325,Server2_803,50.0,0.4664597733087474
Server2_803,Server2_325,50.0,0.4664597733087474
Server2_325,Server2_795,50.0,0.3335379327120256
Server2_795,Server2_325,50.0,0.3335379327120256
Server2_402,Server2_403,50.0,0.2823285827194157
Server2_403,Server2_402,50.0,0.2823285827194157
Server2_402,Server2_122,50.0,0.349206563412029
Server2_122,Server2_402,50.0,0.349206563412029
Server2_402,Server2_748,50.0,0.3850975284411166
Server2_748,Server2_402,50.0,0.3850975284411166
Server2_981,Server2_122,50.0,0.3603918231919668
Server2_122,Server2_981,50.0,0.3603918231919668
Server2_927,Server2_90,50.0,0.433441038011364
Server2_90,Server2_927,50.0,0.433441038011364
Server2_927,Server2_827,50.0,0.4648472584106232
Server2_827,Server2_927,50.0,0.4648472584106232
Server2_927,Server2_454,50.0,0.4753484030532708
Server2_454,Server2_927,50.0,0.4753484030532708
Server2_808,Server2_623,50.0,0.3375176648138886
Server2_623,Server2_808,50.0,0.3375176648138886
Server2_808,Server2_55,50.0,0.4224381852384547
Server2_55,Server2_808,50.0,0.4224381852384547
Server2_808,Server2_182,50.0,0.4393284587688568
Server2_182,Server2_808,50.0,0.4393284587688568
Server2_433,Server2_942,50.0,0.4483035618509842
Server2_942,Server2_433,50.0,0.4483035618509842
Server2_15,Server2_126,50.0,0.3817129876897526
Server2_126,Server2_15,50.0,0.3817129876897526
Server2_95,Server2_217,50.0,0.3879490776041609
Server2_217,Server2_95,50.0,0.3879490776041609
Server2_95,Server2_84,50.0,0.313904498200465
Server2_84,Server2_95,50.0,0.313904498200465
Server2_95,Server2_877,50.0,0.3774920347167628
Server2_877,Server2_95,50.0,0.3774920347167628
Server2_579,Server2_165,50.0,0.312798227526262
Server2_165,Server2_579,50.0,0.312798227526262
Server2_579,Server2_318,50.0,0.2980985211252961
Server2_318,Server2_579,50.0,0.2980985211252961
Server2_811,Server2_200,50.0,0.4181000765758546
Server2_200,Server2_811,50.0,0.4181000765758546
Server2_811,Server2_742,50.0,0.4681296139208571
Server2_742,Server2_811,50.0,0.4681296139208571
Server2_187,Server2_124,50.0,0.2994215979547427
