SrcServerID,DstServerID,BandwidthMbps,BaseLatencyMs
Server3_1298,Server3_1891,1.0,2000.0
Server3_1891,Server3_1298,1.0,2000.0
Server3_1298,Server3_1585,1.0,2000.0
Server3_1585,Server3_1298,1.0,2000.0
Server3_1298,Server3_451,1.0,2000.0
Server3_451,Server3_1298,1.0,2000.0
Server3_1298,Server3_680,1.0,2000.0
Server3_680,Server3_1298,1.0,2000.0
Server3_1390,Server3_1495,1.0,2000.0
Server3_1495,Server3_1390,1.0,2000.0
Server3_1390,Server3_1057,1.0,2000.0
Server3_1057,Server3_1390,1.0,2000.0
Server3_1390,Server3_17,1.0,2000.0
Server3_17,Server3_1390,1.0,2000.0
Server3_984,Server3_691,1.0,2000.0
Server3_691,Server3_984,1.0,2000.0
Server3_984,Server3_1231,1.0,2000.0
Server3_1231,Server3_984,1.0,2000.0
Server3_984,Server3_1492,1.0,2000.0
Server3_1492,Server3_984,1.0,2000.0
Server3_984,Server3_868,1.0,2000.0
Server3_868,Server3_984,1.0,2000.0
Server3_1600,Server3_1228,1.0,2000.0
Server3_1228,Server3_1600,1.0,2000.0
Server3_1600,Server3_1710,1.0,2000.0
Server3_1710,Server3_1600,1.0,2000.0
Server3_1600,Server3_1203,1.0,2000.0
Server3_1203,Server3_1600,1.0,2000.0
Server3_739,Server3_27,1.0,2000.0
Server3_27,Server3_739,1.0,2000.0
Server3_739,Server3_705,1.0,2000.0
Server3_705,Server3_739,1.0,2000.0
Server3_739,Server3_1519,1.0,2000.0
Server3_1519,Server3_739,1.0,2000.0
Server3_739,Server3_1674,1.0,2000.0
Server3_1674,Server3_739,1.0,2000.0
Server3_835,Server3_873,1.0,2000.0
Server3_873,Server3_835,1.0,2000.0
Server3_835,Server3_824,1.0,2000.0
Server3_824,Server3_835,1.0,2000.0
Server3_227,Server3_161,1.0,2000.0
Server3_161,Server3_227,1.0,2000.0
Server3_227,Server3_297,1.0,2000.0
Server3_297,Server3_227,1.0,2000.0
Server3_227,Server3_1334,1.0,2000.0
Server3_1334,Server3_227,1.0,2000.0
Server3_227,Server3_123,1.0,2000.0
Server3_123,Server3_227,1.0,2000.0
Server3_1177,Server3_1666,1.0,2000.0
Server3_1666,Server3_1177,1.0,2000.0
Server3_1177,Server3_280,1.0,2000.0
Server3_280,Server3_1177,1.0,2000.0
Server3_1177,Server3_1387,1.0,2000.0
Server3_1387,Server3_1177,1.0,2000.0
Server3_616,Server3_307,1.0,2000.0
Server3_307,Server3_616,1.0,2000.0
Server3_616,Server3_1360,1.0,2000.0
Server3_1360,Server3_616,1.0,2000.0
Server3_616,Server3_1782,1.0,2000.0
Server3_1782,Server3_616,1.0,2000.0
Server3_1530,Server3_2,1.0,2000.0
Server3_2,Server3_1530,1.0,2000.0
Server3_1530,Server3_350,1.0,2000.0
Server3_350,Server3_1530,1.0,2000.0
Server3_1530,Server3_1895,1.0,2000.0
Server3_1895,Server3_1530,1.0,2000.0
Server3_1530,Server3_636,1.0,2000.0
Server3_636,Server3_1530,1.0,2000.0
Server3_1067,Server3_1539,1.0,2000.0
Server3_1539,Server3_1067,1.0,2000.0
Server3_1067,Server3_1871,1.0,2000.0
Server3_1871,Server3_1067,1.0,2000.0
Server3_1067,Server3_1286,1.0,2000.0
Server3_1286,Server3_1067,1.0,2000.0
Server3_1067,Server3_1551,1.0,2000.0
Server3_1551,Server3_1067,1.0,2000.0
Server3_290,Server3_477,1.0,2000.0
Server3_477,Server3_290,1.0,2000.0
Server3_290,Server3_1941,1.0,2000.0
Server3_1941,Server3_290,1.0,2000.0
Server3_290,Server3_294,1.0,2000.0
Server3_294,Server3_290,1.0,2000.0
Server3_290,Server3_1901,1.0,2000.0
Server3_1901,Server3_290,1.0,2000.0
Server3_741,Server3_397,1.0,2000.0
Server3_397,Server3_741,1.0,2000.0
Server3_741,Server3_525,1.0,2000.0
Server3_525,Server3_741,1.0,2000.0
Server3_741,Server3_402,1.0,2000.0
Server3_402,Server3_741,1.0,2000.0
Server3_741,Server3_915,1.0,2000.0
Server3_915,Server3_741,1.0,2000.0
Server3_745,Server3_1927,1.0,2000.0
Server3_1927,Server3_745,1.0,2000.0
Server3_745,Server3_513,1.0,2000.0
Server3_513,Server3_745,1.0,2000.0
Server3_745,Server3_657,1.0,2000.0
Server3_657,Server3_745,1.0,2000.0
Server3_745,Server3_1299,1.0,2000.0
Server3_1299,Server3_745,1.0,2000.0
Server3_1781,Server3_1248,1.0,2000.0
Server3_1248,Server3_1781,1.0,2000.0
Server3_1781,Server3_968,1.0,2000.0
Server3_968,Server3_1781,1.0,2000.0
Server3_1374,Server3_1235,1.0,2000.0
Server3_1235,Server3_1374,1.0,2000.0
Server3_1374,Server3_447,1.0,2000.0
Server3_447,Server3_1374,1.0,2000.0
Server3_1374,Server3_932,1.0,2000.0
Server3_932,Server3_1374,1.0,2000.0
Server3_622,Server3_862,1.0,2000.0
Server3_862,Server3_622,1.0,2000.0
Server3_622,Server3_1060,1.0,2000.0
Server3_1060,Server3_622,1.0,2000.0
Server3_1083,Server3_1626,1.0,2000.0
Server3_1626,Server3_1083,1.0,2000.0
Server3_1083,Server3_535,1.0,2000.0
Server3_535,Server3_1083,1.0,2000.0
Server3_1083,Server3_1711,1.0,2000.0
Server3_1711,Server3_1083,1.0,2000.0
Server3_1169,Server3_1959,1.0,2000.0
Server3_1959,Server3_1169,1.0,2000.0
Server3_1169,Server3_183,1.0,2000.0
Server3_183,Server3_1169,1.0,2000.0
Server3_1715,Server3_429,1.0,2000.0
Server3_429,Server3_1715,1.0,2000.0
Server3_1715,Server3_373,1.0,2000.0
Server3_373,Server3_1715,1.0,2000.0
Server3_1715,Server3_914,1.0,2000.0
Server3_914,Server3_1715,1.0,2000.0
Server3_855,Server3_410,1.0,2000.0
Server3_410,Server3_855,1.0,2000.0
Server3_855,Server3_1621,1.0,2000.0
Server3_1621,Server3_855,1.0,2000.0
Server3_855,Server3_1974,1.0,2000.0
Server3_1974,Server3_855,1.0,2000.0
Server3_855,Server3_1815,1.0,2000.0
Server3_1815,Server3_855,1.0,2000.0
Server3_283,Server3_1911,1.0,2000.0
Server3_1911,Server3_283,1.0,2000.0
Server3_283,Server3_1316,1.0,2000.0
Server3_1316,Server3_283,1.0,2000.0
Server3_283,Server3_1212,1.0,2000.0
Server3_1212,Server3_283,1.0,2000.0
Server3_283,Server3_1950,1.0,2000.0
Server3_1950,Server3_283,1.0,2000.0
Server3_167,Server3_1468,1.0,2000.0
Server3_1468,Server3_167,1.0,2000.0
Server3_167,Server3_1138,1.0,2000.0
Server3_1138,Server3_167,1.0,2000.0
Server3_1417,Server3_1637,1.0,2000.0
Server3_1637,Server3_1417,1.0,2000.0
Server3_1417,Server3_288,1.0,2000.0
Server3_288,Server3_1417,1.0,2000.0
Server3_1417,Server3_324,1.0,2000.0
Server3_324,Server3_1417,1.0,2000.0
Server3_1417,Server3_1959,1.0,2000.0
Server3_1959,Server3_1417,1.0,2000.0
Server3_1406,Server3_129,1.0,2000.0
Server3_129,Server3_1406,1.0,2000.0
Server3_1406,Server3_1627,1.0,2000.0
Server3_1627,Server3_1406,1.0,2000.0
Server3_70,Server3_553,1.0,2000.0
Server3_553,Server3_70,1.0,2000.0
Server3_70,Server3_1453,1.0,2000.0
Server3_1453,Server3_70,1.0,2000.0
Server3_70,Server3_1093,1.0,2000.0
Server3_1093,Server3_70,1.0,2000.0
Server3_70,Server3_1019,1.0,2000.0
Server3_1019,Server3_70,1.0,2000.0
Server3_648,Server3_250,1.0,2000.0
Server3_250,Server3_648,1.0,2000.0
Server3_648,Server3_711,1.0,2000.0
Server3_711,Server3_648,1.0,2000.0
Server3_1441,Server3_1721,1.0,2000.0
Server3_1721,Server3_1441,1.0,2000.0
Server3_1441,Server3_632,1.0,2000.0
Server3_632,Server3_1441,1.0,2000.0
Server3_1441,Server3_1090,1.0,2000.0
Server3_1090,Server3_1441,1.0,2000.0
Server3_947,Server3_940,1.0,2000.0
Server3_940,Server3_947,1.0,2000.0
Server3_947,Server3_125,1.0,2000.0
Server3_125,Server3_947,1.0,2000.0
Server3_947,Server3_530,1.0,2000.0
Server3_530,Server3_947,1.0,2000.0
Server3_947,Server3_975,1.0,2000.0
Server3_975,Server3_947,1.0,2000.0
Server3_1299,Server3_442,1.0,2000.0
Server3_442,Server3_1299,1.0,2000.0
Server3_1299,Server3_718,1.0,2000.0
Server3_718,Server3_1299,1.0,2000.0
Server3_1299,Server3_1918,1.0,2000.0
Server3_1918,Server3_1299,1.0,2000.0
Server3_977,Server3_1712,1.0,2000.0
Server3_1712,Server3_977,1.0,2000.0
Server3_977,Server3_44,1.0,2000.0
Server3_44,Server3_977,1.0,2000.0
Server3_977,Server3_1085,1.0,2000.0
Server3_1085,Server3_977,1.0,2000.0
Server3_659,Server3_1582,1.0,2000.0
Server3_1582,Server3_659,1.0,2000.0
Server3_659,Server3_178,1.0,2000.0
Server3_178,Server3_659,1.0,2000.0
Server3_659,Server3_971,1.0,2000.0
Server3_971,Server3_659,1.0,2000.0
Server3_814,Server3_1552,1.0,2000.0
Server3_1552,Server3_814,1.0,2000.0
Server3_814,Server3_1066,1.0,2000.0
Server3_1066,Server3_814,1.0,2000.0
Server3_757,Server3_1847,1.0,2000.0
Server3_1847,Server3_757,1.0,2000.0
Server3_757,Server3_115,1.0,2000.0
Server3_115,Server3_757,1.0,2000.0
Server3_757,Server3_1511,1.0,2000.0
Server3_1511,Server3_757,1.0,2000.0
Server3_117,Server3_524,1.0,2000.0
Server3_524,Server3_117,1.0,2000.0
Server3_117,Server3_120,1.0,2000.0
Server3_120,Server3_117,1.0,2000.0
Server3_117,Server3_531,1.0,2000.0
Server3_531,Server3_117,1.0,2000.0
Server3_1669,Server3_1792,1.0,2000.0
Server3_1792,Server3_1669,1.0,2000.0
Server3_1669,Server3_735,1.0,2000.0
Server3_735,Server3_1669,1.0,2000.0
Server3_1669,Server3_8,1.0,2000.0
Server3_8,Server3_1669,1.0,2000.0
Server3_1669,Server3_1264,1.0,2000.0
Server3_1264,Server3_1669,1.0,2000.0
Server3_406,Server3_368,1.0,2000.0
Server3_368,Server3_406,1.0,2000.0
Server3_406,Server3_290,1.0,2000.0
Server3_290,Server3_406,1.0,2000.0
Server3_1621,Server3_560,1.0,2000.0
Server3_560,Server3_1621,1.0,2000.0
Server3_785,Server3_429,1.0,2000.0
Server3_429,Server3_785,1.0,2000.0
Server3_785,Server3_98,1.0,2000.0
Server3_98,Server3_785,1.0,2000.0
Server3_785,Server3_424,1.0,2000.0
Server3_424,Server3_785,1.0,2000.0
Server3_407,Server3_1867,1.0,2000.0
Server3_1867,Server3_407,1.0,2000.0
Server3_407,Server3_1929,1.0,2000.0
Server3_1929,Server3_407,1.0,2000.0
Server3_407,Server3_1331,1.0,2000.0
Server3_1331,Server3_407,1.0,2000.0
Server3_407,Server3_1192,1.0,2000.0
Server3_1192,Server3_407,1.0,2000.0
Server3_1927,Server3_944,1.0,2000.0
Server3_944,Server3_1927,1.0,2000.0
Server3_1927,Server3_513,1.0,2000.0
Server3_513,Server3_1927,1.0,2000.0
Server3_1927,Server3_1844,1.0,2000.0
Server3_1844,Server3_1927,1.0,2000.0
Server3_1450,Server3_1875,1.0,2000.0
Server3_1875,Server3_1450,1.0,2000.0
Server3_1450,Server3_220,1.0,2000.0
Server3_220,Server3_1450,1.0,2000.0
Server3_1805,Server3_935,1.0,2000.0
Server3_935,Server3_1805,1.0,2000.0
Server3_1805,Server3_238,1.0,2000.0
Server3_238,Server3_1805,1.0,2000.0
Server3_1805,Server3_1326,1.0,2000.0
Server3_1326,Server3_1805,1.0,2000.0
Server3_1805,Server3_184,1.0,2000.0
Server3_184,Server3_1805,1.0,2000.0
Server3_1939,Server3_925,1.0,2000.0
Server3_925,Server3_1939,1.0,2000.0
Server3_1939,Server3_260,1.0,2000.0
Server3_260,Server3_1939,1.0,2000.0
Server3_909,Server3_714,1.0,2000.0
Server3_714,Server3_909,1.0,2000.0
Server3_909,Server3_1473,1.0,2000.0
Server3_1473,Server3_909,1.0,2000.0
Server3_909,Server3_1506,1.0,2000.0
Server3_1506,Server3_909,1.0,2000.0
Server3_732,Server3_1402,1.0,2000.0
Server3_1402,Server3_732,1.0,2000.0
Server3_732,Server3_1167,1.0,2000.0
Server3_1167,Server3_732,1.0,2000.0
Server3_463,Server3_1938,1.0,2000.0
Server3_1938,Server3_463,1.0,2000.0
Server3_463,Server3_43,1.0,2000.0
Server3_43,Server3_463,1.0,2000.0
Server3_329,Server3_981,1.0,2000.0
Server3_981,Server3_329,1.0,2000.0
Server3_329,Server3_703,1.0,2000.0
Server3_703,Server3_329,1.0,2000.0
Server3_329,Server3_1789,1.0,2000.0
Server3_1789,Server3_329,1.0,2000.0
Server3_1273,Server3_1143,1.0,2000.0
Server3_1143,Server3_1273,1.0,2000.0
Server3_1273,Server3_124,1.0,2000.0
Server3_124,Server3_1273,1.0,2000.0
Server3_1273,Server3_1832,1.0,2000.0
Server3_1832,Server3_1273,1.0,2000.0
Server3_242,Server3_568,1.0,2000.0
Server3_568,Server3_242,1.0,2000.0
Server3_242,Server3_1853,1.0,2000.0
Server3_1853,Server3_242,1.0,2000.0
Server3_1973,Server3_1233,1.0,2000.0
Server3_1233,Server3_1973,1.0,2000.0
Server3_1973,Server3_979,1.0,2000.0
Server3_979,Server3_1973,1.0,2000.0
Server3_1973,Server3_640,1.0,2000.0
Server3_640,Server3_1973,1.0,2000.0
Server3_1973,Server3_1369,1.0,2000.0
Server3_1369,Server3_1973,1.0,2000.0
Server3_1315,Server3_1136,1.0,2000.0
Server3_1136,Server3_1315,1.0,2000.0
Server3_1315,Server3_1578,1.0,2000.0
Server3_1578,Server3_1315,1.0,2000.0
Server3_1315,Server3_1994,1.0,2000.0
Server3_1994,Server3_1315,1.0,2000.0
Server3_1369,Server3_1153,1.0,2000.0
Server3_1153,Server3_1369,1.0,2000.0
Server3_1369,Server3_1999,1.0,2000.0
Server3_1999,Server3_1369,1.0,2000.0
Server3_1979,Server3_298,1.0,2000.0
Server3_298,Server3_1979,1.0,2000.0
Server3_1979,Server3_1217,1.0,2000.0
Server3_1217,Server3_1979,1.0,2000.0
Server3_1979,Server3_1836,1.0,2000.0
Server3_1836,Server3_1979,1.0,2000.0
Server3_1979,Server3_1899,1.0,2000.0
Server3_1899,Server3_1979,1.0,2000.0
Server3_872,Server3_1536,1.0,2000.0
Server3_1536,Server3_872,1.0,2000.0
Server3_872,Server3_1821,1.0,2000.0
Server3_1821,Server3_872,1.0,2000.0
Server3_490,Server3_1170,1.0,2000.0
Server3_1170,Server3_490,1.0,2000.0
Server3_490,Server3_1513,1.0,2000.0
Server3_1513,Server3_490,1.0,2000.0
Server3_490,Server3_1666,1.0,2000.0
Server3_1666,Server3_490,1.0,2000.0
Server3_1560,Server3_540,1.0,2000.0
Server3_540,Server3_1560,1.0,2000.0
Server3_1560,Server3_1731,1.0,2000.0
Server3_1731,Server3_1560,1.0,2000.0
Server3_1560,Server3_140,1.0,2000.0
Server3_140,Server3_1560,1.0,2000.0
Server3_870,Server3_709,1.0,2000.0
Server3_709,Server3_870,1.0,2000.0
Server3_870,Server3_196,1.0,2000.0
Server3_196,Server3_870,1.0,2000.0
Server3_1557,Server3_487,1.0,2000.0
Server3_487,Server3_1557,1.0,2000.0
Server3_1557,Server3_648,1.0,2000.0
Server3_648,Server3_1557,1.0,2000.0
Server3_1540,Server3_53,1.0,2000.0
Server3_53,Server3_1540,1.0,2000.0
Server3_1540,Server3_529,1.0,2000.0
Server3_529,Server3_1540,1.0,2000.0
Server3_1540,Server3_1912,1.0,2000.0
Server3_1912,Server3_1540,1.0,2000.0
Server3_1540,Server3_1751,1.0,2000.0
Server3_1751,Server3_1540,1.0,2000.0
Server3_322,Server3_526,1.0,2000.0
Server3_526,Server3_322,1.0,2000.0
Server3_322,Server3_816,1.0,2000.0
Server3_816,Server3_322,1.0,2000.0
Server3_322,Server3_139,1.0,2000.0
Server3_139,Server3_322,1.0,2000.0
Server3_7,Server3_995,1.0,2000.0
Server3_995,Server3_7,1.0,2000.0
Server3_7,Server3_501,1.0,2000.0
Server3_501,Server3_7,1.0,2000.0
Server3_7,Server3_1770,1.0,2000.0
Server3_1770,Server3_7,1.0,2000.0
Server3_1259,Server3_1660,1.0,2000.0
Server3_1660,Server3_1259,1.0,2000.0
Server3_1259,Server3_1851,1.0,2000.0
Server3_1851,Server3_1259,1.0,2000.0
Server3_1259,Server3_430,1.0,2000.0
Server3_430,Server3_1259,1.0,2000.0
Server3_1588,Server3_126,1.0,2000.0
Server3_126,Server3_1588,1.0,2000.0
Server3_1588,Server3_419,1.0,2000.0
Server3_419,Server3_1588,1.0,2000.0
Server3_1588,Server3_351,1.0,2000.0
Server3_351,Server3_1588,1.0,2000.0
Server3_1588,Server3_114,1.0,2000.0
Server3_114,Server3_1588,1.0,2000.0
Server3_1013,Server3_1347,1.0,2000.0
Server3_1347,Server3_1013,1.0,2000.0
Server3_1013,Server3_916,1.0,2000.0
Server3_916,Server3_1013,1.0,2000.0
Server3_1013,Server3_815,1.0,2000.0
Server3_815,Server3_1013,1.0,2000.0
Server3_1013,Server3_1680,1.0,2000.0
Server3_1680,Server3_1013,1.0,2000.0
Server3_902,Server3_690,1.0,2000.0
Server3_690,Server3_902,1.0,2000.0
Server3_902,Server3_1846,1.0,2000.0
Server3_1846,Server3_902,1.0,2000.0
Server3_902,Server3_138,1.0,2000.0
Server3_138,Server3_902,1.0,2000.0
Server3_1869,Server3_1191,1.0,2000.0
Server3_1191,Server3_1869,1.0,2000.0
Server3_1869,Server3_1872,1.0,2000.0
Server3_1872,Server3_1869,1.0,2000.0
Server3_1947,Server3_1829,1.0,2000.0
Server3_1829,Server3_1947,1.0,2000.0
Server3_1947,Server3_63,1.0,2000.0
Server3_63,Server3_1947,1.0,2000.0
Server3_1947,Server3_1130,1.0,2000.0
Server3_1130,Server3_1947,1.0,2000.0
Server3_1687,Server3_1512,1.0,2000.0
Server3_1512,Server3_1687,1.0,2000.0
Server3_1687,Server3_750,1.0,2000.0
Server3_750,Server3_1687,1.0,2000.0
Server3_1692,Server3_191,1.0,2000.0
Server3_191,Server3_1692,1.0,2000.0
Server3_1692,Server3_1643,1.0,2000.0
Server3_1643,Server3_1692,1.0,2000.0
Server3_1692,Server3_1668,1.0,2000.0
Server3_1668,Server3_1692,1.0,2000.0
Server3_190,Server3_1034,1.0,2000.0
Server3_1034,Server3_190,1.0,2000.0
Server3_190,Server3_1462,1.0,2000.0
Server3_1462,Server3_190,1.0,2000.0
Server3_1165,Server3_1709,1.0,2000.0
Server3_1709,Server3_1165,1.0,2000.0
Server3_1165,Server3_1210,1.0,2000.0
Server3_1210,Server3_1165,1.0,2000.0
Server3_1860,Server3_1305,1.0,2000.0
Server3_1305,Server3_1860,1.0,2000.0
Server3_1860,Server3_88,1.0,2000.0
Server3_88,Server3_1860,1.0,2000.0
Server3_1860,Server3_440,1.0,2000.0
Server3_440,Server3_1860,1.0,2000.0
Server3_1596,Server3_661,1.0,2000.0
Server3_661,Server3_1596,1.0,2000.0
Server3_1596,Server3_895,1.0,2000.0
Server3_895,Server3_1596,1.0,2000.0
Server3_1228,Server3_1439,1.0,2000.0
Server3_1439,Server3_1228,1.0,2000.0
Server3_1228,Server3_1710,1.0,2000.0
Server3_1710,Server3_1228,1.0,2000.0
Server3_1228,Server3_82,1.0,2000.0
Server3_82,Server3_1228,1.0,2000.0
Server3_1711,Server3_1572,1.0,2000.0
Server3_1572,Server3_1711,1.0,2000.0
Server3_1711,Server3_442,1.0,2000.0
Server3_442,Server3_1711,1.0,2000.0
Server3_1711,Server3_1299,1.0,2000.0
Server3_1299,Server3_1711,1.0,2000.0
Server3_1711,Server3_1706,1.0,2000.0
Server3_1706,Server3_1711,1.0,2000.0
Server3_321,Server3_1125,1.0,2000.0
Server3_1125,Server3_321,1.0,2000.0
Server3_321,Server3_85,1.0,2000.0
Server3_85,Server3_321,1.0,2000.0
Server3_1397,Server3_986,1.0,2000.0
Server3_986,Server3_1397,1.0,2000.0
Server3_1397,Server3_941,1.0,2000.0
Server3_941,Server3_1397,1.0,2000.0
Server3_1397,Server3_1671,1.0,2000.0
Server3_1671,Server3_1397,1.0,2000.0
Server3_1166,Server3_614,1.0,2000.0
Server3_614,Server3_1166,1.0,2000.0
Server3_1166,Server3_389,1.0,2000.0
Server3_389,Server3_1166,1.0,2000.0
Server3_1166,Server3_1361,1.0,2000.0
Server3_1361,Server3_1166,1.0,2000.0
Server3_1166,Server3_84,1.0,2000.0
Server3_84,Server3_1166,1.0,2000.0
Server3_1251,Server3_646,1.0,2000.0
Server3_646,Server3_1251,1.0,2000.0
Server3_1251,Server3_1726,1.0,2000.0
Server3_1726,Server3_1251,1.0,2000.0
Server3_1251,Server3_1507,1.0,2000.0
Server3_1507,Server3_1251,1.0,2000.0
Server3_1251,Server3_1051,1.0,2000.0
Server3_1051,Server3_1251,1.0,2000.0
Server3_1249,Server3_1753,1.0,2000.0
Server3_1753,Server3_1249,1.0,2000.0
Server3_1249,Server3_81,1.0,2000.0
Server3_81,Server3_1249,1.0,2000.0
Server3_1249,Server3_1147,1.0,2000.0
Server3_1147,Server3_1249,1.0,2000.0
Server3_1249,Server3_421,1.0,2000.0
Server3_421,Server3_1249,1.0,2000.0
Server3_1664,Server3_165,1.0,2000.0
Server3_165,Server3_1664,1.0,2000.0
Server3_1664,Server3_1692,1.0,2000.0
Server3_1692,Server3_1664,1.0,2000.0
Server3_1280,Server3_1992,1.0,2000.0
Server3_1992,Server3_1280,1.0,2000.0
Server3_1280,Server3_1225,1.0,2000.0
Server3_1225,Server3_1280,1.0,2000.0
Server3_1280,Server3_624,1.0,2000.0
Server3_624,Server3_1280,1.0,2000.0
Server3_1391,Server3_1018,1.0,2000.0
Server3_1018,Server3_1391,1.0,2000.0
Server3_1391,Server3_263,1.0,2000.0
Server3_263,Server3_1391,1.0,2000.0
Server3_1391,Server3_1699,1.0,2000.0
Server3_1699,Server3_1391,1.0,2000.0
Server3_846,Server3_1586,1.0,2000.0
Server3_1586,Server3_846,1.0,2000.0
Server3_846,Server3_1199,1.0,2000.0
Server3_1199,Server3_846,1.0,2000.0
Server3_846,Server3_12,1.0,2000.0
Server3_12,Server3_846,1.0,2000.0
Server3_846,Server3_460,1.0,2000.0
Server3_460,Server3_846,1.0,2000.0
Server3_660,Server3_240,1.0,2000.0
Server3_240,Server3_660,1.0,2000.0
Server3_660,Server3_1688,1.0,2000.0
Server3_1688,Server3_660,1.0,2000.0
Server3_660,Server3_1547,1.0,2000.0
Server3_1547,Server3_660,1.0,2000.0
Server3_660,Server3_1146,1.0,2000.0
Server3_1146,Server3_660,1.0,2000.0
Server3_299,Server3_340,1.0,2000.0
Server3_340,Server3_299,1.0,2000.0
Server3_299,Server3_1954,1.0,2000.0
Server3_1954,Server3_299,1.0,2000.0
Server3_299,Server3_899,1.0,2000.0
Server3_899,Server3_299,1.0,2000.0
Server3_149,Server3_1968,1.0,2000.0
Server3_1968,Server3_149,1.0,2000.0
Server3_149,Server3_967,1.0,2000.0
